id;Nazionalità;Nome
6541;Chilean;Enrique Zañartu
6542;Italian;Tono Zancanaro
6543;American;Michael S. Zane
6544;Italian;Marco Zanuso
6545;French;Zao Wou-ki
6547;American;Bronislaw Zapolski
6548;Latvian;Walter Zapp
6549;American;Zarina
6550;Mexican;Georges de Zayas
6551;American;Marian Zazeela
6553;Swiss;Bruno Zehnder
6554;German;Walter Zehringer
6555;Austrian;Walter Zeischegg
6556;American;Eva Zeisel
6557;Argentine;Daniel Zelaya
6558;Polish;Bronislaw Zelek
6559;Italian;Carlo Zen
6560;Iranian;Charles Hossein Zenderoudi
6561;American;Karl Zerbe
6562;Austrian;Morris Zerner
6563;British;Zero 
6564;French;Lina Zervudaki
6565;American;J. Thomas Zetterstrom
6566;American;Laura Ziegler
6567;Russian;Lolita Zikmane
6568;German;Heinrich Zille
6569;Canadian;George Zimbel
6570;American;Murray Zimiles
6571;German;Mac Zimmerman
6572;German;Tom Zimmermann
6573;Belgian;Jacques Zimmerman
6576;Austrian;Alfred Karl Zlevor
6577;American;Richard Zoellner
6578;American;Nicos Zographos
6579;American;Harry Zolotow
6581;American;Marguerite Zorach
6582;American;William Zorach
6583;Italian;Gilberto Zorio
6584;Swedish;Anders Zorn
6585;Italian;Marco Zotta
6586;American;Larry Zox
6588;American;Joe Zucker
6589;Mexican;Francisco Zuñiga
6590;Spanish;Zush 
6591;Russian;Anatoly Timofeevich Zverev
6592;Dutch;Piet Zwart
6593;American;Toots Zynsky
6594;German;Werner Zyrd
6595;American;Jack Barth
6596;American;Eric Erickson
6597;American;Donald C. Fritz
6599;American;Sean Kalish
6600;German;Berndt Kerkin
6601;American;Joseph Norman
6602;American;Lorna Simpson
6603;Belgian;Jan Vercruysse
6604;American;John Button
6605;Polish;Tadeusz Trepkowski
6606;Swiss;Susi Berger
6607;Swiss;Ueli Berger
6608;British;Robin Chu
6609;American;Jack Daly
6610;American;Christopher Loew
6611;American;Jim Gentes
6612;American;Sam Lucente
6613;Finnish;Antti Nurmesniemi
6614;American;William L. Tolan
6615;Russian;Nadezhda Udal'tsova
6616;American;Lois Conner
6617;German;Ulrich Rückriem
6618;American;Robert Andrew Parker
6619;Norwegian;Tone Vigeland
6621;Swiss;John Armleder
6622;American;Jeff Koons
6623;American;David Wojnarowicz
6624;French;Fernand Léger
6626;American;Michael Corris
6627;American;Robert Gordy
6628;American;Margo Humphrey
6629;German;Hermann Pitz
6630;American;Bern Porter
6631;Swiss;Rémy Zaugg
6632;American;Glenn Goldberg
6633;American;Ilya Kabakov
6634;American;Mimi Smith
6635;Brazilian;Jac Leirner
6636;American;Gordon Matta-Clark
6637;American;Paul Thek
6638;British;Victor Burgin
6639;American;Julio Larraz
6640;American;Jane Hammond
6641;Italian;Raffaele Leomporri
6642;American;Art Spiegelman
6643;Spanish;Rafael Alberti
6644;Italian;Roberto Barni
6645;Spanish;Pablo Palazuelo
6646;Spanish;Vicente Rojo
6647;American;George Mann Niedecken
6649;Italian;Vinicio Berti
6650;Italian;Paolo Favi
6651;Italian;Fabrizio Gori
6652;Italian;Emilio Malenotti
6653;Italian;Liberia Pini
6654;American;Philip Taaffe
6655;French;Sophie Calle
6656;American;Joy Jacobs
6657;French;Louis-Auguste Girardot
6658;French;Louis Malteste
6660;French;Maurice Réalier-Dumas
6661;Belgian;Émile Berchmans
6662;French;G. de Latenay
6663;French;Marcel Lenoir
6664;French;H. Bellery-Desfontaines
6665;French;A. Calbet
6666;unknown;Maurice Eliot
6667;Belgian;Ch Doudelet
6668;French;F.-A Gorquet
6669;unknown;P. Jouve
6670;French;J. Wély
6671;French;Annette Messager
6672;French;L. Levy-Dhurmer
6673;unknown;L. Simon
6674;French;Camille Bellanger
6675;unknown;A. Laurens
6676;Belgian;A. Donnay
6677;unknown;A. Lepère
6678;unknown;E. A. Artigue
6679;French;R. X. Prinet
6680;unknown;Hans Christiansen
6681;unknown;Robert Engels
6682;French;Jeanne Jacquemin
6683;unknown;Ernest Laurent
6684;French;Henri Detouche
6685;unknown;Gaston Bussière
6686;French;E. Dinet
6687;unknown;Roedel
6688;French;J. G. Besson
6689;unknown;A. Giraldon
6690;unknown;Henri Le Sidaner
6691;unknown;Maximilienne Guyon
6692;French;Henri Martin
6693;unknown;Fernand Piet
6694;French;E. Trigoulet
6695;unknown;A. Ibels
6696;unknown;Paul Leroy
6697;French;J. Baseilhac
6698;unknown;Ch Huard
6699;French;J. A. Muenier
6700;unknown;Paul Renouard
6701;Swiss;Louise Breslau
6702;unknown;Maurice Desvallières
6703;French;Frantz Jourdain
6704;unknown;A. Muller
6705;French;L. Borgex
6706;French;Jules Flandrin
6707;unknown;R. A. Vlmann
6708;unknown;A Yank
6709;French;F. Cormon
6711;French;P. C. Helleu
6712;French;V. Prouvé
6713;French;Ch Guérin
6714;unknown;Henri Guinier
6715;French;F. Guiguet
6716;unknown;Raphael Collin
6717;unknown;L. W. Hawkins
6718;unknown;F. Luigini
6719;French;F. Bracquemond
6720;French;Jeanne Granès
6721;unknown;L. H. Monod
6722;French;A. Agache
6723;French;G. Dubuffe
6724;unknown;L. O. Merson
6725;French;Armand Berton
6728;American;Rosalind Bengelsdorf
6729;American;Harry Bowden
6730;American;Arthur N. Christie
6731;American;Herzl Emanuel
6732;American;Hananiah Harari
6734;American;M. Kennedy
6735;American;Agnes Lyall
6736;American;Ralph M. Rosenborg
6738;American;Esphyr Slobodkina
6739;unknown;Albert Swinden
6740;American;Rupert D. Turnbull
6741;American;Fredrick J. Whiteman
6742;American;Wilfred M. Zogbaum
6743;unknown;Willson Y. Stamper
6744;American;Myer Abel
6745;unknown;Mabelle Richardson
6746;American;Robert Beaven
6747;unknown;David Black
6748;unknown;Ned Griner
6749;unknown;Charles Huffman
6750;unknown;Rachel Kemper
6751;unknown;Jerrold Maddox
6752;unknown;Jean Margolin
6753;American;Dale Rogers
6754;American;Sidney Shapiro
6755;unknown;Dennis Burton
6756;Canadian;Greg Curnoe
6757;unknown;Gerald Gladstone
6758;unknown;Richard Gorman
6759;unknown;Robert Hedrick
6760;unknown;Robert Markle
6761;unknown;Waltrud Markgraf
6762;unknown;John Meredith
6763;unknown;Gordon Rayner
6764;Canadian;Joyce Wieland
6765;unknown;Maschel Teitelbaum
6766;German;Horst B. Baerenz
6767;German;Oswald Michel
6768;German;Wolfgang Schlick
6769;German;Hans J. Zeidler
6770;German;Walter Zimbrich
6771;unknown;Vladimir Akulinin
6772;Nationality Unknown;Galja Bitt
6773;unknown;Anatolij Krivtschikov
6774;unknown;Lev Nusberg
6775;unknown;Victor Stjepanov
6776;unknown;Rimma Zanjevskaja
6777;Colombian;Pedro Alcantara
6778;Colombian;Enrique Grau
6779;Colombian;Phanor Leon
6780;Mexican;Rafael Coronel
6781;Mexican;Francisco Corzas
6782;Mexican;Roberto Donis
6783;Mexican;Helen Escobedo
6784;Mexican;Fernando Garcia Ponce
6785;Venezuelan;Manuel Espinoza
6786;Venezuelan;Luis Guevara Moreno
6787;Venezuelan;Mercedes Pardo
6788;Venezuelan;Alirio Palacios
6789;Spanish;Daniel Argimón Granell
6790;British;Penelope Bennett
6791;Spanish;Ramón Ferrán Pagés
6792;Spanish;Jordi Secall Roure
6793;Paraguayan;Fernando Grillón
6794;Colombian;Hernando Tejada
6795;Colombian;Miguel Angel Rojas
6796;Colombian;Maria Teresa Cuéllar Teyé
6797;American;Ned Truss
6798;Colombian;Juan Cárdenas
6799;Colombian;Alfredo Guerrero
6800;Venezuelan;Jacobo Borges
6801;Venezuelan;William Stone Reverón
6802;Venezuelan;John Lange
6803;Venezuelan;Hugo Arapé
6804;Japanese;Yutaka Toyota
6805;Uruguayan;Raúl Cattelani
6806;American;Dan Dailey
6807;American;Laurie Anderson
6809;American;John Ashbery
6810;American;Bern Boyle
6811;American;Lucinda Childs
6812;American;Jane Comfort
6813;American;R. Crumb
6814;American;Harvey Pekar
6815;American;Jimmy DeSana
6816;Canadian;Evergon
6817;American;Jayme Odgers
6818;American;Martha Holt
6819;American;James Hong
6820;American;Betsey Johnson
6821;American;Sonia Katchian
6822;American;Stephanie Brody Lederman
6823;American;Jacqueline Livingston
6824;American;Joan Livingstone
6825;American;David Lusby
6826;American;Joseph Masheck
6827;American;Judith McWillie
6828;American;Joan Nelsen
6829;American;Richard Olson
6830;American;Kingsley Parker
6831;American;Don Rodan
6832;American;Martha Rosler
6833;American;Michael Sorkin
6834;American;Soul Artists
6835;Korean;Lee Ufan
6836;American;Futura 2000
6837;American;Ali
6838;American;Fred
6840;American;Dondi 
6841;American;Zephyr
6842;American;Haze
6843;American;Stanley Stellar
6844;American;Benedict Tisa
6845;American;Curtis Van Buren
6846;American;Philip Warner
6847;American;Wenda Von Weise
6848;American;Harry Anderson
6849;German;Karl Opfermann
6850;German;Gerhardt von Ruckteschell
6851;German;Heinrich Stegemann
6852;German;Willi Titze
6853;German;Siegfried Schott
6854;American;Paul R. Meltsner
6855;American;Gretchen Bender
6856;Polish;Edward Dwurnik
6857;Polish;Stanislaw Fijalkowski
6858;Polish;Izabella Gustowska
6859;Polish;Andrzej Kalina
6860;American;Paul Marcus
6861;Spanish;Jaume Plensa
6862;Polish;Anna Sobol
6863;American;Robert Stackhouse
6864;Polish;Jan Tarasin
6865;American;Jerome Schueger
6866;American;Antoinette Araco
6867;American;Leonard Dryansky
6868;American;Kenneth Fritch
6869;American;Richard Lazzaro
6870;American;Daniel Rohn
6871;Danish;Else Alfelt
6872;Danish;Ejler Bille
6873;French;Jacques Doucet
6874;Danish;Sonja Ferlov
6875;British;Stephen Gilbert
6876;Danish;Egill Jacobsen
6877;Chinese;Chin Hsiao
6880;American;Charles Schenk
6881;American;IMEC
6888;American;Michael Bierut
6889;American;Victor Schrager
6890;Russian;Arkadii Shaikhet
6891;American;Victor Skrebneski
6892;Czech;Miro Svolik
6893;Polish;Zofia Rydet
6894;American;Eva Lipman
6895;American;James Casebere
6896;British;Edward Cheney
6897;American;Mariana Cook
6898;Swiss;Marcus Kutter
6900;Swiss;Pierre Neumann
6902;American;Glenn Ligon
6903;American;Lesley Dill
6905;British;Damien Hirst
6906;Argentine;Silvia Kolbowski
6907;Japanese;Tadaaki Kuwayama
6908;British;Marc Quinn
6909;British;Gavin Turk
6910;British;Rachel Whiteread
6911;Italian;Tullio d'Albisola 
6912;American;Maya Deren
6913;American;Darrel Ellis
6914;American;Bruce Gilden
6915;German;Eberhard Grames
6916;Mexican;Kati Horna
6917;American;Abelardo Morell
6918;American;Vincent Alan W
6919;American;Boris Yaro
6920;British;Keith Coventry
6921;British;Steven Pippin
6922;British;Lucia Moholy
6923;American;Carl Pope
6924;American;Paul Shambroom
6925;French;Patrick Bailly-Maitre-Grand
6926;American;Ellen Brooks
6927;American;Paul D'Amato
6928;American;Philip Elliott
6929;Swiss;Trix Wetter
6932;American;Priscilla T. Forthman
6933;British;G. B. Gething
6934;Brazilian;Roberto Burle Marx
6935;Swedish;Maria Benktzon
6936;Canadian;David Bush
6938;Canadian;Brian Lepine
6939;American;Michael Zimmerman
6941;Danish;Samuel Schellink
6942;Japanese;Hiroaki Kozu
6943;British;David Lewis
6944;American;Steve McGugan
6946;Swiss;Marcel Kunz
6947;Sconosciuta;Peter Moser
6950;British;Peter Cook
6951;American;Elizabeth Diller
6952;American;Ricardo Scofidio
6953;British;Zaha Hadid
6954;Japanese;Fumihiko Maki
6955;Dutch;OMA 
6956;Dutch;Rem Koolhaas
6957;Dutch;Madelon Vriesendorp
6958;American;Stephen Armellino
6959;American;Les Broersma
6960;American;John R. Morgan
6965;Russian;Georgii Stenberg
6966;American;Edward Larrabee Barnes
6967;Japanese;Kisho Kurokawa
6968;Spanish;Santiago Calatrava
6969;American;Peter Eisenman
6970;Dutch;Ari 't Hart
6971;Dutch;Jacob Jongert
6972;Spanish;Juan Hidalgo
6974;American;Deborah Kass
6975;German;Via Lewandowsky
6976;Swiss;Bernhard Luginbühl
6977;American;Ronald Jones
6978;British;Fallon Horne
6979;Czech;Markéta Luskacová
6980;American;William Preston Mayfield
6981;British;H. Scott Orr
6982;German;Thomas Ruff
6983;American;Leslie Starobin
6984;Czech;Jindrich Streit
6985;American;Robert Aller
6986;American;Peter Brown
6987;American;Robert Dawson
6988;American;Dennis Farber
6989;Italian;Paola Ferrario
6990;American;Robert Kozma
6991;British;John Murray
6992;German;Gundula Schulze-Eldowy
6993;American;Laura Volkerding
6994;unknown;Gaston Darbour
6995;American;Jules Allen
6996;American;Bruce Bennet
6997;French;Charles Lucien Léandre
6998;unknown;E. A. Wéry
6999;unknown;Armand Point
7000;American;Francois Deschamps
7001;British;Vernon Heath
7002;British;Humphrey Jennings
7003;German;Markus Oehlen
7004;British;Leon Kossoff
7005;American;Matthew Barney
7006;American;Suzanne McClelland
7007;Brazilian;Cildo Meireles
7008;French;Jean Pierre Pincemin
7009;Italian;Roberto Ciaccio
7010;Russian;Sergei Gitman
7011;American;David Levinthal
7012;American;Esther Parada
7013;Russian;Tofik Shakhverdiev
7014;Russian;Valery Shchekoldin
7015;American;Laurie Simmons
7016;American;Penelope Umbrico
7017;American;Adrian Piper
7018;American;Andres Serrano
7019;American;Rudolph Von Ripper
7020;Mexican;Unknown Mexican Artist
7023;Brazilian;Sebastião Salgado
7025;American;Carl Chiarenza
7026;American;Gordon Coster
7027;American;Philip-Lorca diCorcia
7028;American;Robert Flynt
7029;American;Connie Imboden
7030;American;Karen Klugman
7031;British;William Henry Pigou
7032;American;U.S. Army Signal Corps
7033;German;Hermann Forsterling
7034;American;William K. Greiner
7035;American;Gregory Crewdson
7036;American;Barbara Jaffe
7037;British;Herbert G. Ponting
7038;Israeli;Michal Rovner
7039;American;Ken Schles
7040;American;Barbel Scianghetti
7041;Japanese;Madoka Takagi
7042;Dutch;Ruud Jan Kokke
7044;Japanese;Junichi Arai
7045;Japanese;Reiko Sudo
7046;American;Peter Cohen
7047;Norwegian;Christian Leborg
7048;Swiss;B. Tillmann
7049;American;Charles Ray
7050;Greek;Nikos Hadjikyriakos-Ghika
7051;American;Betty Woodman
7052;French;François Aubert
7053;American;Dawoud Bey
7054;American;Vincent Borrelli
7055;Japanese;Tadao Ando
7056;Sconosciuta;Bernard Tschumi
7057;American;Willie Cole
7058;American;Tony Fitzpatrick
7060;American;Margaret Lanzetta
7061;British;William Morris
7062;Danish;Peter Karpf
7063;Austrian;J. & J. Kohn
7064;German;Rolf Kothrade
7065;Japanese;Kyoko Kumai
7066;American;Faith Ringgold
7067;American;Alison Saar
7068;American;Juan Sánchez
7070;American;Paula Scher
7071;American;Gary Essert
7072;American;John Cline
7073;American;Dahlgren
7074;American;Jima
7075;American;Mortimer
7076;American;Mike Salisbury
7077;American;Gustav Stickley
7078;German;Ekkeland Götze
7079;German;Heribert Ottersbach
7080;American;Robert Therrien
7081;German;Olaf Wegewitz
7084;American;Anton van Dalen
7085;American;Paul Castrucci
7086;American;John Fekner
7087;American;Eric Drooker
7088;American;Stash Two 
7089;American;Tom McGlynn
7090;American;Emily Carter
7091;American;Dennis Thomas
7092;American;Day Gleeson
7093;American;Nadia Coën
7094;American;Martin Wong
7095;American;Miguel Piñero
7096;American;Andrew Castrucci
7097;American;Betzaida Concepción
7098;American;Seth Tobocman
7099;American;Sabrina Jones
7100;American;Red David Rodriguez
7101;Sconosciuta;James Romberger
7102;American;Neighborhood News
7103;American;Lee Quinones
7104;American;Lady Pink
7105;German;Sebastian Schroder
7106;American;Missing Foundation
7107;American;Walter Sipser
7108;American;Bruce Witsiepe
7109;American;Will Sales
7110;American;Avram Finkelstein
7111;Sconosciuta;Vincent Gagliostro
7112;American;Marguerite van Cook
7113;American;Eduardo Galeano
7114;Chinese;Chinn Yuen-Yuei
7115;British;Tony Bevan
7116;American;Judith Francisca Baca
7117;American;Mel Chin
7118;Chilean;Gonzalo Diaz
7119;American;Mike Glier
7120;Russian;Alexander Kosolopov
7122;Argentine;Guillermo Kuitca
7123;German;Walther Ruttmann
7124;German;Otto Fried
7125;American;Keith Morrow Martin
7126;American;Houston Conwill
7127;American;Dan Stoenescu
7128;French;Chas Laborde 
7129;German;Hin Bredendieck
7130;German;Karin Sander
7131;American;Guy Teschmacher
7132;Swiss;Dieter Wackerlin
7133;British;Robert Welch
7134;American;Joseph Schlinger
7136;American;Manfred Malzacher
7137;American;Jack Stringer
7138;American;Carl Norby
7139;Spanish;Javier Carvajal
7140;Sconosciuta;The Custanite Corp., Brooklyn, NY
7142;French;Robert Dumas-Hermes
7144;American;Louis J. Zerbee
7145;German;Ulm Hochschule für Gestaltung
7146;American;Thomas V. Paulson
7147;German;Reinhold Weiss
7148;Swedish;Eric Randmark
7149;American;Frank Heacox
7150;Danish;Flemming Bo Hansen
7152;American;Bill Stewart
7153;American;Moshe Zabari
7154;American;Yong Soon Min
7155;American;Patricia Dalzell
7156;American;Charles J. Mauro
7157;Italian;Pierangela d'Aniello
7158;British;Perry King
7159;American;Peter Hujar
7160;Canadian;Geoffrey James
7161;American;Pulos Design Associates, Inc.
7162;American;Richard Lowrie
7163;American;Richard N. Naylor
7164;Italian;Corrado Aroldi
7165;Italian;Cesare Leonardi
7166;American;Ludwig Mies van der Rohe
7167;Italian;Dante Bandini
7168;Italian;Livio Castiglioni
7169;Italian;Ambrogio Tresoldi
7170;Canadian;Tony Esposito
7171;American;Robert Siegel
7172;American;John E. Mullin
7173;American;Eric Paddock
7174;American;John Pinderhughes
7175;Japanese;Toshio Shibata
7176;Australian;Craig Schuster
7177;American;Carrie Mae Weems
7178;American;Popovi Da
7180;Italian;Pininfarina 
7182;Danish;Peter Hiort-Loerenzen
7183;French;Olivier
7186;Italian;Antonio Macchi Cassia
7187;German;Gugelot Institute
7188;American;Hancock Laverne
7189;Italian;Roberto Lucci
7190;British;Allen John Bootroyd
7191;German;Kurt Steisslinger
7192;American;Paul D. Miller
7194;American;Harry V. Cremonese
7195;American;Michael Alan Cousins
7196;American;M & Co
7198;American;Eric Rivkin
7199;American;Kent Macintosh
7200;Danish;Torsten Thorup
7201;German;Wassili Luckhardt
7202;German;Herbert H. Schultes
7203;German;Norbert Schlagheck
7204;American;Hap Sakwa
7205;Japanese;Hosowo Tomohiro
7206;American;Bell Laboratories, company design
7207;American;Stephen Hobson
7208;American;Glenn Edens
7209;Italian;Giotto Stoppino
7210;Japanese;Shiro Kuramata
7211;Austrian;Jan Matthias
7212;Belgian;Koen De Winter
7213;Italian;Roberto Ubaldi
7214;Italian;Umberto Orsoni
7215;Italian;Gianni Pareschi
7216;Italian;Gianfranco Facchetti
7217;American;Peter L. Zane
7218;Swedish;Bengt Palmgren
7219;Canadian;Kevan Laycraft
7220;American;John Lonczak
7221;Danish;Roald Steen Hansen
7222;American;Mary Kocol
7223;Italian;Davide Mercatali
7225;American;Carmen Basile
7226;Danish;Jacobus Lucas Verhoog
7227;Chinese;Unknown Designer, Chinese
7229;American;Rafael Viñoly
7232;Italian;Giuseppe Cappelli
7233;Dutch;William de Vries
7234;American;Earl Childress
7235;Sconosciuta;Robert Kahn Architects, New York
7236;German;Nageli & Vallebuona Architekten, Berlin
7238;British;Stephen Peart
7239;American;Steven T. Kaneko
7240;American;Robert J. King
7241;Japanese;Panasonic
7242;Finnish;Kari Virtanen
7245;Italian;Giuseppe Pensotti
7246;Italian;Gruppo G14
7247;Dutch;Paulus van Leeuwen
7248;German;Alexander Blomberg
7249;American;Alice von Pechmann
7252;Japanese;Unknown Designer
7261;Danish;Poul Henningsen
7264;Austrian;Unknown Designer
7275;British;John Barnard
7276;British;FM Designs
7277;Italian;Alberto Meda
7278;Italian;Franco Raggi
7279;Italian;Denis Santachiara
7280;British;Tim Parsey
7281;British;Mark Sanders
7282;American;Bashir Zivari
7283;Japanese;Masuteru Aoba
7290;French;Emile-Jacques Ruhlmann
